,rank,weighted_rank
YNL027W,554,0.29516520130238544
YNL028W,46,0.2634591112851982
YNL029C,97,0.3330237453948794
YNL030W,905,0.3723856453138221
YNL031C,1342,0.4153788661985383
YNL032W,159,0.33414546622093794
YNL033W,19,0.4523997681892419
YNL034W,31,0.4629468177855275
YNL035C,157,0.33752861141396173
YNL036W,617,0.2754083094439658
YNL037C,578,0.3719186314342024
YNL038W,114,0.355320232513215
YNL039W,148,0.41121526932337743
YNL040W,118,0.32799748901443815
YNL041C,288,0.36548701479257034
YNL042W,79,0.3555454188365581
YNL042W-B,3,0.34934934934934936
YNL043C,33,0.4258197591530925
YNL044W,228,0.3365031698365032
YNL045W,254,0.31942572493753596
YNL046W,28,0.44784069784069785
YNL047C,125,0.4192992992992993
YNL048W,278,0.3243099214322236
YNL049C,264,0.3719325385992053
YNL050C,51,0.31494239337376595
YNL051W,182,0.288002288002288
YNL052W,319,0.4197896956517646
YNL053W,354,0.30822065002855964
YNL054W,113,0.3834011002152595
YNL054W-A,21,0.3196053196053196
YNL055C,599,0.3478303010857268
YNL056W,133,0.34413360729150205
YNL058C,50,0.34314314314314315
YNL059C,186,0.3818603549786346
YNL061W,929,0.4717483899399938
YNL062C,527,0.4858330816585086
YNL063W,334,0.2665330000659342
YNL064C,681,0.33499578874028213
YNL065W,192,0.29701055221888556
YNL066W,113,0.33987084429562303
YNL067W,680,0.5144600482835777
YNL067W-B,5,0.22302302302302301
YNL068C,521,0.31457561208041057
YNL069C,737,0.48860936920638415
YNL070W,283,0.4125715821828896
YNL071W,614,0.3395496473672369
YNL072W,683,0.29835399088693376
YNL073W,730,0.30230093106805433
YNL074C,83,0.389124063822859
YNL075W,593,0.5761646975812237
YNL076W,130,0.366997766997767
YNL077W,332,0.3213786075231858
YNL078W,91,0.378004378004378
YNL079C,423,0.30897800874160214
YNL080C,112,0.3580991705991706
YNL081C,614,0.5526047219858294
YNL082W,378,0.3324011842530361
YNL083W,176,0.3125910000910001
YNL084C,392,0.34351953994811135
YNL085W,217,0.3384767255734998
YNL086W,84,0.35679727346394013
YNL087W,157,0.3271679322634737
YNL088W,1333,0.34108452037934406
YNL089C,10,0.7021021021021021
YNL090W,458,0.32675033111714336
YNL091W,121,0.307820216911126
YNL092W,164,0.3392721990282966
YNL093W,396,0.3524079635190746
YNL094W,138,0.3502633067850459
YNL095C,82,0.3243487389828853
YNL096C,702,0.5677458084865492
YNL097C,389,0.35635120982164686
YNL097C-B,5,0.28388388388388386
YNL097W-A,1,0.970970970970971
YNL098C,820,0.3637405698381308
YNL099C,124,0.3426733184797701
YNL100W,151,0.3969863903638738
YNL101W,132,0.3394985894985895
YNL102W,565,0.43396671007290477
YNL103W,237,0.4080916359397372
YNL103W-A,2,0.6706706706706707
YNL104C,367,0.3463818041474717
YNL105W,22,0.4772954772954773
YNL106C,302,0.3594223362435283
YNL107W,356,0.37925003655340733
YNL108C,67,0.29846264174622383
YNL109W,1,0.970970970970971
YNL110C,634,0.5966123852559184
YNL111C,342,0.3158011812982573
YNL112W,1064,0.4014616119879278
YNL113W,673,0.41917549049792735
YNL114C,11,0.27673127673127673
YNL115C,248,0.27971923536439663
YNL116W,300,0.29629963296629963
YNL117W,341,0.37215221086188827
YNL118C,689,0.32491417397077776
YNL119W,355,0.33345740106303484
YNL121C,355,0.4103681145934667
YNL122C,346,0.5115925173728642
YNL123W,500,0.2521381381381381
YNL124W,352,0.38993538993538995
YNL125C,68,0.34977624683507036
YNL126W,308,0.37688337688337686
YNL127W,138,0.37531009270139704
YNL128W,576,0.31119661327994663
YNL129W,298,0.26919201080274907
YNL130C,196,0.3755898755898756
YNL130C-A,24,0.3658658658658659
YNL131W,328,0.4191752728338094
YNL132W,757,0.5051855025434946
YNL133C,97,0.36362135331207496
YNL134C,207,0.29188125323391023
YNL135C,666,0.29436192949706463
YNL136W,252,0.35638018971352303
YNL137C,731,0.44904138064192783
YNL138W,281,0.3398843683541192
YNL138W-A,263,0.49897045334307694
YNL139C,411,0.34582757940422176
YNL140C,68,0.42739798622151565
YNL141W,686,0.4217643299275952
YNL142W,425,0.3116127892598481
YNL143C,61,0.46362756198821775
YNL144C,67,0.3905248532114204
YNL144W-A,1,0.9039039039039038
YNL145W,157,0.36347175200678383
YNL146C-A,4,0.285035035035035
YNL146W,38,0.3180548970022654
YNL147W,450,0.38935602268935604
YNL148C,174,0.330721526123825
YNL149C,33,0.3515030181696848
YNL150W,78,0.35015785015785017
YNL151C,340,0.47131543308013896
YNL152W,137,0.3291978109496358
YNL153C,516,0.2627142646522492
YNL154C,417,0.32060597768031823
YNL155W,186,0.31448114781448117
YNL156C,89,0.33191618584877014
YNL157W,150,0.3324324324324324
YNL158W,89,0.4126710980643565
YNL159C,88,0.45835608335608335
YNL160W,301,0.31845134170715567
YNL161W,433,0.31710232172125935
YNL162W,514,0.5808318045672132
YNL162W-A,17,0.4976741447329683
YNL163C,880,0.3386329511329511
YNL164C,45,0.29124680235791345
YNL165W,5,0.2820820820820821
YNL166C,99,0.4028776250998473
YNL167C,465,0.3276954373728567
YNL168C,350,0.23085657085657085
YNL169C,481,0.3299411677790056
YNL171C,37,0.36828720612504395
YNL172W,268,0.37102027400534865
YNL173C,122,0.2757757757757758
YNL174W,8,0.2971721721721722
YNL175C,481,0.4599568383352167
YNL176C,18,0.43465687910132356
YNL177C,582,0.5003955845880245
YNL178W,1038,0.5434451792833296
YNL179C,47,0.35938065725299767
YNL180C,425,0.28899958782311724
YNL181W,257,0.2778848887798304
YNL182C,719,0.42798013590781325
YNL183C,457,0.3194704551378512
YNL184C,81,0.40706138237002437
YNL185C,564,0.47573814949701476
YNL186W,520,0.2942326942326942
YNL187W,47,0.5055481012927822
YNL188W,165,0.3663117663117663
YNL189W,668,0.325341808874743
YNL190W,91,0.36006336006336004
YNL191W,312,0.24883216549883216
YNL192W,420,0.27084465417798753
YNL193W,9,0.39884328773217664
YNL194C,247,0.35770588402167347
YNL195C,203,0.3677371953234022
YNL196C,115,0.35529442485964224
YNL197C,767,0.26037771800483667
YNL198C,25,0.31643643643643643
YNL199C,221,0.2723855076796253
YNL200C,579,0.3345504399044986
YNL201C,321,0.3355317934757187
YNL202W,535,0.3250933176166821
YNL203C,38,0.2854696802065223
YNL204C,223,0.38241380393846763
YNL206C,211,0.4048171394142958
YNL207W,602,0.4634019401461262
YNL208W,125,0.34085285285285283
YNL209W,1029,0.3620744164961852
YNL210W,109,0.40715026953559064
YNL211C,5,0.22402402402402402
YNL212W,100,0.37641641641641643
YNL213C,81,0.35808648154327166
YNL214W,81,0.48804359915471024
YNL215W,123,0.39097634219585436
YNL216W,534,0.4054672650178268
YNL217W,448,0.25524855212355213
YNL218W,500,0.2544044044044044
YNL219C,236,0.36397838516482584
YNL220W,761,0.3183683025995772
YNL221C,283,0.36782011693672473
YNL222W,283,0.4048217829136557
YNL223W,389,0.35054849193666676
YNL224C,373,0.5832105564009049
YNL225C,183,0.34582670101795787
YNL226W,2,0.3738738738738739
YNL227C,367,0.46793114640526084
YNL228W,20,0.3244744744744745
YNL229C,715,0.33858893858893857
YNL230C,159,0.3599952153411273
YNL231C,229,0.3036180285088582
YNL232W,404,0.4286043469211786
YNL233W,244,0.37926040794893257
YNL234W,123,0.31863570887961135
YNL235C,2,0.5405405405405406
YNL236W,203,0.4301937405385681
YNL237W,96,0.2839506172839506
YNL238W,579,0.3447333343706401
YNL239W,224,0.28776991276991276
YNL240C,207,0.3600121860991426
YNL241C,863,0.3755887985320199
YNL242W,219,0.3577275906043029
YNL243W,374,0.40980552745258625
YNL244C,529,0.4099127482870394
YNL245C,219,0.44151000315383876
YNL246W,578,0.2819618926885363
YNL247W,995,0.306102081981479
YNL248C,619,0.49350319624956135
YNL249C,292,0.28242626187831665
YNL250W,563,0.3446590462576253
YNL251C,216,0.36587976865754646
YNL252C,356,0.44783266412479894
YNL253W,119,0.32055584996761466
YNL254C,51,0.42609275942609276
YNL255C,608,0.285054791633739
YNL256W,668,0.2972343601086116
YNL257C,115,0.3565826696261479
YNL258C,173,0.43154136795755293
YNL259C,188,0.3627510489212617
YNL260C,68,0.4139286345168698
YNL261W,366,0.4213968066427083
YNL262W,597,0.4657169732546617
YNL263C,181,0.3707464370447796
YNL264C,115,0.3355703529616573
YNL265C,185,0.37551064578091603
YNL266W,16,0.45326576576576577
YNL267W,687,0.3006397955451813
YNL268W,172,0.2812987406010662
YNL269W,100,0.3251051051051051
YNL270C,156,0.3200444033777367
YNL271C,711,0.36390117262128513
YNL272C,262,0.37265509784593753
YNL273W,421,0.4393205557101044
YNL274C,453,0.33152578627192314
YNL275W,123,0.27879912432757964
YNL276C,3,0.6249582916249583
YNL277W,392,0.3456696492410778
YNL277W-A,2,0.3838838838838839
YNL278W,90,0.33363363363363363
YNL279W,128,0.3564032782782783
YNL280C,241,0.32280413193276264
YNL281W,198,0.3329794440905552
YNL282W,62,0.5806774516451936
YNL283C,162,0.3470136803470137
YNL284C,603,0.5270062765916829
YNL284C-A,14,0.2107107107107107
YNL284C-B,21,0.27236760570093904
YNL285W,1,0.1961961961961962
YNL286W,164,0.4102028858126419
YNL287W,420,0.42249630582963915
YNL288W,233,0.3214931669867292
YNL289W,173,0.40281900397507336
YNL290W,464,0.40540540540540543
YNL291C,179,0.3465085196928772
YNL292W,834,0.3324811622173732
YNL293W,245,0.3684909399195114
YNL294C,129,0.34823195288311565
YNL295W,4,0.2494994994994995
YNL296W,26,0.3214753214753215
YNL297C,393,0.29724126161785197
YNL298W,553,0.3490470579078174
YNL299W,437,0.2885150596821077
YNL300W,127,0.34945181401874315
YNL301C,590,0.5426697884325002
YNL302C,574,0.554641749763701
YNL303W,1,0.24024024024024024
YNL304W,513,0.2912932425602991
YNL305C,562,0.30209747113661706
YNL306W,592,0.5019631117604091
YNL307C,953,0.27488348789503037
YNL308C,517,0.5509184232588488
YNL309W,178,0.4603873536457806
YNL310C,158,0.40892157980765576
YNL311C,133,0.406308564203301
YNL312W,497,0.4793062680386624
YNL313C,490,0.3912443055300198
YNL314W,144,0.34720831943054165
YNL315C,268,0.34528558409155424
YNL316C,396,0.31717070605959496
YNL317W,490,0.2924189495618067
YNL318C,404,0.234992418160735
YNL319W,56,0.4239239239239239
YNL320W,265,0.26397718473190174
YNL321W,140,0.36377091377091375
YNL322C,204,0.32044789887927144
YNL323W,266,0.3871164397480187
YNL324W,32,0.31706706706706705
YNL325C,181,0.35360775139780665
YNL326C,130,0.33706783706783705
YNL327W,129,0.35918088631266926
YNL328C,198,0.40358540358540357
YNL329C,343,0.3217182196774033
YNL330C,888,0.36137488840191545
YNL331C,106,0.3554214591950441
YNL332W,134,0.3245334887125932
YNL333W,125,0.2942542542542543
YNL334C,145,0.2964481723102413
YNL335W,92,0.4145449797623711
YNL336W,41,0.3419517078053663
YNL337W,28,0.6161876161876162
YNL338W,34,0.5201377848436672
YNL339C,156,0.4082094915428249
YNL339W-A,6,0.7594260927594261
YNL339W-B,6,0.7594260927594261
YNR001C,880,0.36144781144781146
YNR002C,279,0.29307802426081997
YNR003C,415,0.42472834280063193
YNR003W-A,1,0.9019019019019019
YNR004W,71,0.389868741981418
YNR005C,2,0.25425425425425424
YNR006W,470,0.38061891678912957
YNR007C,272,0.37568450803744924
YNR008W,293,0.39534414961036124
YNR009W,124,0.3845781265136104
YNR010W,190,0.45888520099046415
YNR011C,472,0.3605745576084559
YNR012W,664,0.29168475704620284
YNR013C,163,0.2824849389266567
YNR014W,85,0.2811517399752694
YNR015W,347,0.28610454835238697
YNR016C,773,0.28639894745974953
YNR017W,443,0.39761657820348567
YNR018W,119,0.4236337177513648
YNR019W,345,0.3620257939098519
YNR020C,216,0.3865949282615949
YNR021W,55,0.24388024388024387
YNR022C,123,0.6465489880124027
YNR023W,221,0.34505999211881566
YNR024W,198,0.37045631490075936
YNR025C,3,0.40907574240907574
YNR026C,242,0.38847525211161577
YNR027W,169,0.3902896979820057
YNR028W,313,0.24586567398068995
YNR029C,245,0.2570529713386856
YNR030W,206,0.3951815893563466
YNR031C,247,0.3159637370163686
YNR032C-A,304,0.3683848322006217
YNR032W,528,0.2696958321958322
YNR033W,391,0.2821337962002924
YNR034W,347,0.2934029129994548
YNR034W-A,169,0.3950222411760873
YNR035C,276,0.3183400792096444
YNR036C,659,0.4772602648171692
YNR037C,604,0.5256067325603749
YNR038W,677,0.4373916013502424
YNR039C,91,0.3756833756833757
YNR040W,10,0.26876876876876876
YNR041C,527,0.3233195244580444
YNR042W,2,0.541041041041041
YNR043W,275,0.3707452907452907
YNR044W,117,0.3620372509261398
YNR045W,104,0.376010626010626
YNR046W,437,0.42448856178833294
YNR047W,217,0.3375956601763053
YNR048W,96,0.556566983650317
YNR049C,89,0.5146157393348405
YNR050C,392,0.3216328573471431
YNR051C,536,0.29054801069726444
YNR052C,287,0.3661919759480735
YNR053C,714,0.5096763430096763
YNR054C,468,0.4828910106687884
YNR055C,85,0.34810104221868926
YNR056C,92,0.32286634460547503
YNR057C,292,0.2917129458225349
YNR058W,413,0.2919820546939191
YNR059W,46,0.43791617704661184
YNR060W,133,0.32150195308090046
YNR061C,11,0.3933023933023933
YNR062C,2,0.6301301301301301
YNR063W,43,0.3960704890937449
YNR064C,225,0.2750127905683461
YNR065C,126,0.26176176176176175
YNR066C,126,0.2616982061426506
YNR067C,165,0.3187187187187187
YNR068C,38,0.39347241978820924
YNR069C,23,0.5754885320102712
YNR070W,99,0.33245366578699914
YNR071C,128,0.2624577702702703
YNR072W,349,0.21465591666164732
YNR073C,197,0.3420069816008902
YNR074C,778,0.28161837930475464
YNR075C-A,8,0.2271021021021021
YNR075W,132,0.3206464039797373
YNR076W,137,0.4391106434902055
YNR077C,23,0.609304957131044
YOL001W,264,0.41538887372220706
YOL002C,130,0.29974589974589977
YOL003C,150,0.35786453119786454
YOL004W,643,0.36279670027726013
YOL005C,609,0.45321347620198194
YOL006C,657,0.3640337445512484
YOL007C,95,0.3024814287972183
YOL008W,282,0.31458763728267275
YOL009C,181,0.4082978005629939
YOL010W,563,0.5186767584636146
YOL011W,139,0.348067491952384
YOL012C,928,0.3956078923751338
YOL013C,395,0.3666755362957895
YOL013W-A,3,0.24324324324324326
YOL014W,43,0.4116907605279698
YOL015W,89,0.3771524333322086
YOL016C,443,0.2950783740851461
YOL017W,49,0.42133970705399276
YOL018C,407,0.38375968105697833
YOL019W,65,0.3297605297605298
YOL019W-A,3,0.2415749082415749
YOL020W,196,0.3099834528405957
YOL021C,655,0.3199917474726635
YOL022C,358,0.36121876066010145
YOL023W,786,0.34151708960869265
YOL024W,2,0.7602602602602603
YOL025W,31,0.42390777874648844
YOL026C,124,0.46034744421841195
YOL027C,213,0.34071160362240177
YOL028C,132,0.33638941972275305
YOL029C,8,0.410035035035035
YOL030W,91,0.3492063492063492
YOL031C,567,0.42034980306585246
YOL032W,201,0.305126021543932
YOL033W,643,0.38769874073140015
YOL034W,515,0.38254176506603693
YOL035C,1,0.1961961961961962
YOL036W,13,0.45637945637945637
YOL037C,1,0.9029029029029029
YOL038W,598,0.34804704369921763
YOL039W,510,0.5146185401087362
YOL040C,701,0.5504748685918444
YOL041C,828,0.41148273877742475
YOL042W,119,0.34228345993051873
YOL043C,404,0.27303541164927303
YOL044W,118,0.4255696374340442
YOL045W,639,0.23560649851729665
YOL046C,1,0.8778778778778779
YOL047C,58,0.42659901280590934
YOL048C,157,0.349247336508483
YOL049W,256,0.33643409034034033
YOL050C,1,0.7867867867867868
YOL051W,254,0.41631789269584546
YOL052C,288,0.30271938605271936
YOL052C-A,311,0.4137610279089379
YOL053W,24,0.3890974307640974
YOL054W,533,0.28061269524684157
YOL055C,213,0.3108977522123062
YOL056W,184,0.34592200896548725
YOL057W,132,0.3251584918251585
YOL058W,676,0.33912610835687756
YOL059W,495,0.2914652025763137
YOL060C,514,0.2555980104618237
YOL061W,565,0.27663238459698636
YOL062C,253,0.35525644221296393
YOL063C,92,0.3357705531618575
YOL064C,300,0.2908908908908909
YOL065C,324,0.2603838406307542
YOL066C,1024,0.25092670795795796
YOL067C,287,0.3326497228936253
YOL068C,493,0.34685598377281945
YOL069W,358,0.4606114494382651
YOL070C,64,0.35851476476476474
YOL071W,239,0.2992239101025712
YOL072W,199,0.335959074652542
YOL073C,143,0.35235235235235235
YOL075C,76,0.29192350244981824
YOL076W,192,0.31559684684684686
YOL077C,790,0.5344509066028054
YOL077W-A,132,0.48959565626232293
YOL078W,200,0.3458408408408408
YOL080C,570,0.40454665191507294
YOL081W,505,0.29475019574029476
YOL082W,187,0.41421100244629655
YOL083W,226,0.3572023350784413
YOL084W,256,0.34266688563563563
YOL085C,3,0.5715715715715716
YOL085W-A,2,0.7592592592592593
YOL086C,672,0.3290552457219124
YOL086W-A,26,0.39855239855239855
YOL087C,267,0.3294230560148163
YOL088C,399,0.2589381361311186
YOL089C,154,0.3223548223548224
YOL090W,504,0.43121295899073675
YOL091W,112,0.35502466752466755
YOL092W,172,0.2861058733151756
YOL093W,471,0.35854538189994667
YOL094C,517,0.3915249872696681
YOL095C,438,0.2626964864407787
YOL096C,507,0.30178107101184026
YOL097C,813,0.29672723153657965
YOL097W-A,4,0.28678678678678676
YOL098C,177,0.28622407718452914
YOL099C,3,0.4244244244244244
YOL100W,195,0.36724416724416725
YOL101C,137,0.2897057641583189
YOL102C,136,0.35983041865394805
YOL103W,1158,0.2752303253166811
YOL103W-A,14,0.2107107107107107
YOL103W-B,17,0.23976918094565153
YOL104C,163,0.34261255120150824
YOL105C,111,0.3771248726203681
YOL106W,7,0.4147004147004147
YOL107W,40,0.2930930930930931
YOL108C,296,0.3433365798230663
YOL109W,95,0.31700121173805385
YOL110W,92,0.38225181703442573
YOL111C,882,0.308310578151848
YOL112W,183,0.35800828150554925
YOL113W,195,0.3279638612971946
YOL114C,625,0.34764844844844844
YOL115W,370,0.30933906879852824
YOL116W,125,0.34681081081081083
YOL117W,109,0.3542717028955561
YOL118C,11,0.7125307125307125
YOL119C,141,0.2877416423515714
YOL120C,661,0.5304881280675532
YOL121C,558,0.5657826285066428
YOL122C,287,0.3732722269307635
YOL123W,441,0.3691900517297343
YOL124C,462,0.5089721756388423
YOL125W,198,0.29002234557790113
YOL126C,854,0.31051074493697445
YOL127W,851,0.5534241644699929
YOL128C,715,0.24773164773164774
YOL129W,117,0.37408348519459633
YOL130W,175,0.26875446875446873
YOL131W,88,0.36662799162799165
YOL132W,63,0.3095953095953096
YOL133W,507,0.5347339449903552
YOL134C,2,0.7642642642642643
YOL135C,669,0.3070634161815029
YOL136C,187,0.2931059401647637
YOL137W,170,0.28815285874109403
YOL138C,138,0.3640379509944727
YOL139C,832,0.4008371352121352
YOL140W,437,0.3138607715266754
YOL141W,153,0.3056193448350311
YOL142W,386,0.4067564974300726
YOL143C,310,0.283628790080403
YOL144W,274,0.46614863038220705
YOL145C,658,0.2907177694411737
YOL146W,184,0.45809396352874615
YOL147C,253,0.4188022014108971
YOL148C,236,0.4147749444359614
YOL149W,273,0.3774800441467108
YOL150C,1,0.1961961961961962
YOL151W,388,0.3081793133339525
YOL152W,129,0.32684622607103225
YOL154W,146,0.33066628272107723
YOL155C,360,0.3275275275275275
YOL155W-A,2,0.4904904904904905
YOL156W,382,0.25086342887390006
YOL157C,180,0.3124124124124124
YOL158C,416,0.26450970200970203
YOL159C,67,0.3891354040607772
YOL159C-A,30,0.4419753086419753
YOL160W,19,0.44639376218323584
YOL161C,95,0.5186028133396554
YOL162W,150,0.3392726059392726
YOL163W,150,0.3443043043043043
YOL164W,125,0.40436436436436435
YOL164W-A,2,0.3613613613613614
YOL165C,108,0.3423145367589812
YOL166C,53,0.398417285209738
YOL166W-A,41,0.44068458702605046
YOR001W,920,0.4179157418287853
YOR002W,231,0.3712023712023712
YOR003W,315,0.2756343645232534
YOR004W,548,0.5381659031294068
YOR005C,566,0.3543508172483438
YOR006C,215,0.3310240473031171
YOR007C,588,0.31146963289820434
YOR008C,262,0.374989493310104
YOR008C-A,8,0.2561311311311311
YOR009W,148,0.38244325406487567
YOR010C,164,0.30015991601357456
YOR011W,217,0.30580349935188644
YOR011W-A,4,0.2902902902902903
YOR012W,69,0.4264844554699627
YOR013W,30,0.35495495495495494
YOR014W,541,0.34685702338197716
YOR015W,19,0.30767609714978134
YOR016C,80,0.3550675675675676
YOR017W,116,0.31159607883745816
YOR018W,170,0.37489253959842195
YOR019W,61,0.3493821690543002
YOR020C,1116,0.32535044004578056
YOR020W-A,56,0.5035571285571285
YOR021C,214,0.36328852216702684
YOR022C,138,0.3838621229925578
YOR023C,127,0.4246135899679207
YOR024W,14,0.3276848276848277
YOR025W,445,0.2850513434783098
YOR026W,539,0.41185341185341184
YOR027W,785,0.2989907104556786
YOR028C,287,0.3382058016204358
YOR029W,18,0.30825269714158604
YOR030W,112,0.32965107965107965
YOR031W,197,0.281291443727992
YOR032C,331,0.3214120464875752
YOR032W-A,2,0.40540540540540543
YOR033C,571,0.40679032798122117
YOR034C,143,0.3122213122213122
YOR034C-A,46,0.49912956434695566
YOR035C,238,0.3142259906965789
YOR036W,472,0.39230968256391985
YOR037W,227,0.2682374003959907
YOR038C,387,0.31818123032593315
YOR039W,464,0.4484247178212695
YOR040W,362,0.26303375198402823
YOR041C,6,0.8291624958291625
YOR042W,598,0.2541672106889498
YOR043W,271,0.2913836345570663
YOR044W,14,0.401973401973402
YOR045W,143,0.4420574420574421
YOR046C,667,0.39244191717954835
YOR047C,148,0.38371479587695806
YOR048C,553,0.42322611942865107
YOR049C,156,0.3351813351813352
YOR050C,15,0.48121454788121454
YOR051C,140,0.2564135564135564
YOR052C,155,0.31441764344990153
YOR053W,6,0.6873540206873541
YOR054C,239,0.2497727853376389
YOR055W,4,0.9419419419419419
YOR056C,533,0.49516120247827566
YOR057W,257,0.3129783479978033
YOR058C,350,0.4286915486915487
YOR059C,102,0.3815874698227639
YOR060C,63,0.5633887856110078
YOR061W,708,0.3863948694457169
YOR062C,86,0.45883092394720304
YOR063W,973,0.5296859037866232
YOR064C,164,0.3596950609145731
YOR065W,610,0.43554702243226834
YOR066W,79,0.35946072654933414
YOR067C,170,0.39252782193958663
YOR068C,90,0.3527972416861306
YOR069W,328,0.30811604287214045
YOR070C,295,0.3231808079265706
YOR071C,147,0.30985407175883367
YOR072W,22,0.4208299208299208
YOR072W-A,1,0.970970970970971
YOR072W-B,46,0.2698785742264003
YOR073W,157,0.5709531187238194
YOR073W-A,1,0.8038038038038038
YOR074C,867,0.34974189876150663
YOR075W,202,0.46926134054846924
YOR076C,484,0.3445325490780036
YOR077W,116,0.31389147768458114
YOR078W,339,0.5552957086880391
YOR079C,111,0.3995977959941924
YOR080W,225,0.39922144366588813
YOR081C,206,0.3215059719914089
YOR082C,27,0.33926519111704295
YOR083W,204,0.39990480676755186
YOR084W,87,0.37321229275252266
YOR085W,310,0.3978591494720527
YOR086C,144,0.28756534312089865
YOR087W,109,0.40124528197922693
YOR089C,467,0.3932604981855517
YOR090C,327,0.3005115206950069
YOR091W,630,0.3203520981298759
YOR092W,110,0.2727181727181727
YOR093C,384,0.25575054220887555
YOR094W,450,0.3321210098987877
YOR095C,840,0.3385373468706802
YOR096W,711,0.5883886699639161
YOR097C,34,0.3429900488724018
YOR098C,268,0.3936473787220056
YOR099W,101,0.31163837104431164
YOR100C,248,0.31368061609997094
YOR101W,793,0.3126543946216077
YOR102W,3,0.332665999332666
YOR103C,205,0.3938426231109158
YOR104W,70,0.3996567996567997
YOR105W,59,0.40891739196823945
YOR106W,347,0.40030231961067697
YOR107W,268,0.27952205937280566
YOR108W,451,0.3197388075436856
YOR109W,281,0.34823079307065075
YOR110W,163,0.30067490803687125
YOR111W,271,0.2074140561225432
YOR112W,122,0.362058780091567
YOR113W,366,0.2791944950414896
YOR114W,30,0.40427093760427096
YOR115C,168,0.4309130559130559
YOR116C,1032,0.35226505575342787
YOR117W,612,0.34545166081113793
YOR118W,9,0.2401290179067957
YOR119C,515,0.3673790295149518
YOR120W,440,0.33964418964418963
YOR121C,2,0.5640640640640641
YOR122C,468,0.33326274992941657
YOR123C,298,0.3643274146629851
YOR124C,519,0.3106979812182124
YOR125C,255,0.3313234803430882
YOR126C,124,0.32092576447415155
YOR127W,467,0.35390422542456806
YOR128C,863,0.29740864850945964
YOR129C,34,0.407319083789672
YOR130C,172,0.2859720185301581
YOR131C,391,0.2131082489138755
YOR132W,297,0.2951571099719248
YOR133W,1079,0.4219381568779159
YOR134W,228,0.2753060077621481
YOR135C,31,0.5479996125157416
YOR136W,523,0.34023698650849704
YOR137C,111,0.24024925826727628
YOR138C,66,0.3558710225376892
YOR139C,1,0.8108108108108109
YOR140W,303,0.3132901878776466
YOR141C,461,0.3008605134418583
YOR142W,732,0.3418555167189047
YOR142W-A,14,0.2107107107107107
YOR142W-B,14,0.22386672386672388
YOR143C,274,0.30357364663934006
YOR144C,428,0.3876469927871797
YOR145C,745,0.523297794438734
YOR146W,3,0.322655989322656
YOR147W,125,0.343007007007007
YOR148C,88,0.4790813540813541
YOR149C,131,0.38036509792234985
YOR150W,711,0.4536547799557645
YOR151C,1130,0.3663583937920221
YOR152C,70,0.37634777634777633
YOR153W,412,0.3339431664674383
YOR154W,218,0.36583831537959977
YOR155C,94,0.4710455135987051
YOR156C,385,0.4021892021892022
YOR157C,451,0.3655451460329509
YOR158W,188,0.5750910484953038
YOR159C,512,0.4372829861111111
YOR160W,217,0.37718363524815135
YOR161C,200,0.38716216216216215
YOR162C,174,0.3609701655678667
YOR163W,500,0.41091491491491494
YOR164C,150,0.3630497163830497
YOR165W,147,0.39611720564101516
YOR166C,100,0.40677677677677676
YOR167C,524,0.6358037426739717
YOR168W,817,0.3771935950638521
YOR169C,22,0.29438529438529437
YOR170W,3,0.46780113446780114
YOR171C,390,0.30971484304817637
YOR172W,83,0.42999626132156255
YOR173W,396,0.43080959747626413
YOR174W,147,0.5517558374701231
YOR175C,243,0.4066370897646618
YOR176W,544,0.30788693104869574
YOR177C,116,0.3722860791826309
YOR178C,272,0.370848789966437
YOR179C,307,0.30891151738057276
YOR180C,465,0.33044872829819066
YOR181W,272,0.4443082788671024
YOR182C,431,0.6470159254381992
YOR183W,22,0.4423059423059423
YOR184W,535,0.3024070799771734
YOR185C,588,0.31242296718487195
YOR186W,6,0.4000667334000667
YOR187W,997,0.3945711006894558
YOR188W,112,0.35364829114829116
YOR189W,74,0.5369829288748208
YOR190W,155,0.32887080629016113
YOR191W,597,0.3466347419446247
YOR192C,129,0.3257210699071164
YOR192C-A,15,0.21614948281614949
YOR192C-B,14,0.2107822107822108
YOR192C-C,7,0.47633347633347634
YOR193W,59,0.46346346346346345
YOR194C,299,0.4487229704621009
YOR195W,206,0.5453949094725794
YOR196C,438,0.33040346282355415
YOR197W,285,0.3403860000351228
YOR198C,365,0.26847395340546026
YOR200W,33,0.4689538022871356
YOR201C,539,0.2721367007081293
YOR202W,1138,0.29873370734530663
YOR203W,3,0.6516516516516516
YOR204W,792,0.3000955500955501
YOR205C,343,0.2964363780690311
YOR206W,678,0.5541839774878123
YOR207C,1077,0.4172826494089261
YOR208W,294,0.3370819799391228
YOR209C,539,0.26997498426069855
YOR210W,617,0.4671186583666324
YOR211C,533,0.2934548056499276
YOR212W,430,0.3743953255581163
YOR213C,230,0.38331810070940503
YOR214C,21,0.3394346727680061
YOR215C,279,0.2529590522422064
YOR216C,191,0.3145029846600527
YOR217W,379,0.4471410724708878
YOR218C,6,0.36486486486486486
YOR219C,273,0.29356462689796026
YOR220W,202,0.3342946907303343
YOR221C,376,0.2848087449151279
YOR222W,105,0.3069164402497736
YOR223W,66,0.4802074802074802
YOR224C,735,0.44509815938387365
YOR225W,5,0.24284284284284285
YOR226C,380,0.28587271482008325
YOR227W,47,0.351862500798671
